PANDA -- facet enumeration with adjacency decomposition
Warning: validity of input vertices cannot be verified for reduced input.
Reduced Inequalities:
x0 -x3 +x4 -x7 +x10 -x11 +x14 -x15 +x17 -x19 +x21 -x23 +x28 -x30 +x36 -x38 +x44 -x50 +x52 -x58 +x60 -x64 +x68 -x72 +x76 <= 1
Processing #1 of at least 1 class
x0 -x3 +x4 -x7 +x8 +x12 +x17 -x19 +x21 -x23 +x28 -x30 +x36 -x38 +x44 -x46 -x54 -x64 +x68 -x72 +x76 <= 1
Processing #2 of at least 2 classes
Fourier-Motzkin Elimination step 13476 / 2304896: 9222
Fourier-Motzkin Elimination step 12877 / 3450112: 12138
Fourier-Motzkin Elimination step 13477 / 2304896: 8787
Fourier-Motzkin Elimination step 12878 / 3450112: 12041
Fourier-Motzkin Elimination step 13478 / 2304896: 9332
Fourier-Motzkin Elimination step 12879 / 3450112: 12004
Fourier-Motzkin Elimination step 13479 / 2304896: 9561
Fourier-Motzkin Elimination step 12880 / 3450112: 12033
Fourier-Motzkin Elimination step 13480 / 2304896: 10048
Fourier-Motzkin Elimination step 12881 / 3450112: 11930
Fourier-Motzkin Elimination step 13481 / 2304896: 9922
Fourier-Motzkin Elimination step 12882 / 3450112: 11898
Fourier-Motzkin Elimination step 13482 / 2304896: 10209
Fourier-Motzkin Elimination step 12883 / 3450112: 11875
Fourier-Motzkin Elimination step 13483 / 2304896: 10546
Fourier-Motzkin Elimination step 12884 / 3450112: 11917
Fourier-Motzkin Elimination step 13484 / 2304896: 11001
Fourier-Motzkin Elimination step 12885 / 3450112: 11874
Fourier-Motzkin Elimination step 13485 / 2304896: 10880
Fourier-Motzkin Elimination step 12886 / 3450112: 11929
Fourier-Motzkin Elimination step 13486 / 2304896: 11066
Fourier-Motzkin Elimination step 13487 / 2304896: 11252
Fourier-Motzkin Elimination step 12887 / 3450112: 11966
Fourier-Motzkin Elimination step 13488 / 2304896: 12038
Fourier-Motzkin Elimination step 12888 / 3450112: 12280
Fourier-Motzkin Elimination step 13489 / 2304896: 11947
Fourier-Motzkin Elimination step 12889 / 3450112: 11768
Fourier-Motzkin Elimination step 12890 / 3450112: 11774
Fourier-Motzkin Elimination step 13490 / 2304896: 12150
Fourier-Motzkin Elimination step 12891 / 3450112: 11724
Fourier-Motzkin Elimination step 12892 / 3450112: 11860
Fourier-Motzkin Elimination step 12893 / 3450112: 11713
Fourier-Motzkin Elimination step 13491 / 2304896: 11803
Fourier-Motzkin Elimination step 12894 / 3450112: 11642
Fourier-Motzkin Elimination step 12895 / 3450112: 11594
Fourier-Motzkin Elimination step 13492 / 2304896: 12028
Fourier-Motzkin Elimination step 12896 / 3450112: 11708
Fourier-Motzkin Elimination step 13493 / 2304896: 12032
Fourier-Motzkin Elimination step 12897 / 3450112: 11456
Fourier-Motzkin Elimination step 12898 / 3450112: 11438
Fourier-Motzkin Elimination step 13494 / 2304896: 12440
Fourier-Motzkin Elimination step 12899 / 3450112: 11455
Fourier-Motzkin Elimination step 12900 / 3450112: 11634
Fourier-Motzkin Elimination step 12901 / 3450112: 11429
Fourier-Motzkin Elimination step 13495 / 2304896: 11629
Fourier-Motzkin Elimination step 12902 / 3450112: 11346
Fourier-Motzkin Elimination step 13496 / 2304896: 11516
Fourier-Motzkin Elimination step 12903 / 3450112: 11230
Fourier-Motzkin Elimination step 13497 / 2304896: 11403
Fourier-Motzkin Elimination step 12904 / 3450112: 11267
Fourier-Motzkin Elimination step 13498 / 2304896: 11396
Fourier-Motzkin Elimination step 12905 / 3450112: 10938
Fourier-Motzkin Elimination step 13499 / 2304896: 11630
Fourier-Motzkin Elimination step 13500 / 2304896: 12133
Fourier-Motzkin Elimination step 12906 / 3450112: 10866
Fourier-Motzkin Elimination step 12907 / 3450112: 10796
Fourier-Motzkin Elimination step 12908 / 3450112: 10863
Fourier-Motzkin Elimination step 13501 / 2304896: 11397
Fourier-Motzkin Elimination step 12909 / 3450112: 10697
Fourier-Motzkin Elimination step 12910 / 3450112: 10593
Fourier-Motzkin Elimination step 13502 / 2304896: 11519
Fourier-Motzkin Elimination step 12911 / 3450112: 10489
Fourier-Motzkin Elimination step 12912 / 3450112: 10465
Fourier-Motzkin Elimination step 13503 / 2304896: 11187
Fourier-Motzkin Elimination step 12913 / 3450112: 10441
Fourier-Motzkin Elimination step 12914 / 3450112: 10257
Fourier-Motzkin Elimination step 13504 / 2304896: 11238
Fourier-Motzkin Elimination step 12915 / 3450112: 10220
Fourier-Motzkin Elimination step 12916 / 3450112: 10326
Fourier-Motzkin Elimination step 12917 / 3450112: 9976
Fourier-Motzkin Elimination step 13505 / 2304896: 10257
Fourier-Motzkin Elimination step 12918 / 3450112: 9968
Fourier-Motzkin Elimination step 12919 / 3450112: 9913
Fourier-Motzkin Elimination step 13506 / 2304896: 10687
Fourier-Motzkin Elimination step 12920 / 3450112: 10053
Fourier-Motzkin Elimination step 13507 / 2304896: 10787
Fourier-Motzkin Elimination step 12921 / 3450112: 9878
Fourier-Motzkin Elimination step 13508 / 2304896: 11320
Fourier-Motzkin Elimination step 12922 / 3450112: 9801
Fourier-Motzkin Elimination step 12923 / 3450112: 9686
Fourier-Motzkin Elimination step 13509 / 2304896: 11004
Fourier-Motzkin Elimination step 12924 / 3450112: 9705
Fourier-Motzkin Elimination step 13510 / 2304896: 11172
Fourier-Motzkin Elimination step 12925 / 3450112: 9542
Fourier-Motzkin Elimination step 13511 / 2304896: 11340
Fourier-Motzkin Elimination step 12926 / 3450112: 9494
Fourier-Motzkin Elimination step 13512 / 2304896: 11366
Fourier-Motzkin Elimination step 12927 / 3450112: 9424
Fourier-Motzkin Elimination step 13513 / 2304896: 11275
Fourier-Motzkin Elimination step 12928 / 3450112: 9484
Fourier-Motzkin Elimination step 13514 / 2304896: 11306
Fourier-Motzkin Elimination step 12929 / 3450112: 9350
Fourier-Motzkin Elimination step 13515 / 2304896: 11257
Fourier-Motzkin Elimination step 12930 / 3450112: 9251
Fourier-Motzkin Elimination step 12931 / 3450112: 9160
Fourier-Motzkin Elimination step 13516 / 2304896: 11761
Fourier-Motzkin Elimination step 12932 / 3450112: 9229
Fourier-Motzkin Elimination step 13517 / 2304896: 11783
Fourier-Motzkin Elimination step 12933 / 3450112: 8880
Fourier-Motzkin Elimination step 13518 / 2304896: 12339
Fourier-Motzkin Elimination step 12934 / 3450112: 8832
Fourier-Motzkin Elimination step 12935 / 3450112: 8770
Fourier-Motzkin Elimination step 12936 / 3450112: 8841
Fourier-Motzkin Elimination step 12937 / 3450112: 8656
Fourier-Motzkin Elimination step 13519 / 2304896: 11737
Fourier-Motzkin Elimination step 12938 / 3450112: 8562
Fourier-Motzkin Elimination step 12939 / 3450112: 8468
Fourier-Motzkin Elimination step 13520 / 2304896: 11858
Fourier-Motzkin Elimination step 12940 / 3450112: 8423
Fourier-Motzkin Elimination step 12941 / 3450112: 8378
Fourier-Motzkin Elimination step 13521 / 2304896: 11778
Fourier-Motzkin Elimination step 12942 / 3450112: 8179
Fourier-Motzkin Elimination step 12943 / 3450112: 8141
Fourier-Motzkin Elimination step 13522 / 2304896: 12160
Fourier-Motzkin Elimination step 12944 / 3450112: 8277
Fourier-Motzkin Elimination step 12945 / 3450112: 7852
Fourier-Motzkin Elimination step 13523 / 2304896: 11621
Fourier-Motzkin Elimination step 12946 / 3450112: 7639
Fourier-Motzkin Elimination step 13524 / 2304896: 11613
Fourier-Motzkin Elimination step 12947 / 3450112: 7426
Fourier-Motzkin Elimination step 12948 / 3450112: 7218
Fourier-Motzkin Elimination step 13525 / 2304896: 11516
Fourier-Motzkin Elimination step 12949 / 3450112: 6997
Fourier-Motzkin Elimination step 12950 / 3450112: 6909
Fourier-Motzkin Elimination step 13526 / 2304896: 11631
Fourier-Motzkin Elimination step 12951 / 3450112: 6624
Fourier-Motzkin Elimination step 12952 / 3450112: 6416
Fourier-Motzkin Elimination step 13527 / 2304896: 11327
Fourier-Motzkin Elimination step 12953 / 3450112: 6252
Fourier-Motzkin Elimination step 12954 / 3450112: 6221
Fourier-Motzkin Elimination step 13528 / 2304896: 11148
Fourier-Motzkin Elimination step 12955 / 3450112: 5936
Fourier-Motzkin Elimination step 12956 / 3450112: 5650
Fourier-Motzkin Elimination step 13529 / 2304896: 10969
Fourier-Motzkin Elimination step 12957 / 3450112: 5364
Fourier-Motzkin Elimination step 12958 / 3450112: 5109
Fourier-Motzkin Elimination step 12959 / 3450112: 4891
Fourier-Motzkin Elimination step 13530 / 2304896: 10878
Fourier-Motzkin Elimination step 12960 / 3450112: 4845
Fourier-Motzkin Elimination step 12961 / 3450112: 4539
Fourier-Motzkin Elimination step 13531 / 2304896: 10737
Fourier-Motzkin Elimination step 12962 / 3450112: 4324
Fourier-Motzkin Elimination step 12963 / 3450112: 4272
Fourier-Motzkin Elimination step 12964 / 3450112: 4308
Fourier-Motzkin Elimination step 12965 / 3450112: 4036
Fourier-Motzkin Elimination step 13532 / 2304896: 11133
Fourier-Motzkin Elimination step 12966 / 3450112: 3863
Fourier-Motzkin Elimination step 12967 / 3450112: 3833
Fourier-Motzkin Elimination step 12968 / 3450112: 3897
Fourier-Motzkin Elimination step 12969 / 3450112: 3643
Fourier-Motzkin Elimination step 12970 / 3450112: 3328
Fourier-Motzkin Elimination step 12971 / 3450112: 3057
Fourier-Motzkin Elimination step 12972 / 3450112: 2875
Fourier-Motzkin Elimination step 13533 / 2304896: 10113
Fourier-Motzkin Elimination step 13534 / 2304896: 10302
Fourier-Motzkin Elimination step 13535 / 2304896: 10254
Fourier-Motzkin Elimination step 13536 / 2304896: 10557
Fourier-Motzkin Elimination step 13537 / 2304896: 10223
Fourier-Motzkin Elimination step 13538 / 2304896: 10204
Fourier-Motzkin Elimination step 13539 / 2304896: 10285
Fourier-Motzkin Elimination step 13540 / 2304896: 10534
Fourier-Motzkin Elimination step 13541 / 2304896: 10209
Fourier-Motzkin Elimination step 13542 / 2304896: 10135
Fourier-Motzkin Elimination step 13543 / 2304896: 10061
Fourier-Motzkin Elimination step 13544 / 2304896: 10243
Fourier-Motzkin Elimination step 13545 / 2304896: 10191
Fourier-Motzkin Elimination step 13546 / 2304896: 10622
Fourier-Motzkin Elimination step 13547 / 2304896: 9832
Fourier-Motzkin Elimination step 13138 / 3450112: 3534
Fourier-Motzkin Elimination step 13139 / 3450112: 3110
Fourier-Motzkin Elimination step 13143 / 3450112: 3390
Fourier-Motzkin Elimination step 13548 / 2304896: 9748
Fourier-Motzkin Elimination step 13145 / 3450112: 3334
Fourier-Motzkin Elimination step 13146 / 3450112: 3344
Fourier-Motzkin Elimination step 13549 / 2304896: 9309
Fourier-Motzkin Elimination step 13148 / 3450112: 3410
Fourier-Motzkin Elimination step 13149 / 3450112: 3249
Fourier-Motzkin Elimination step 13151 / 3450112: 2870
Fourier-Motzkin Elimination step 13550 / 2304896: 9287
Fourier-Motzkin Elimination step 13157 / 3450112: 3586
Fourier-Motzkin Elimination step 13160 / 3450112: 3892
Fourier-Motzkin Elimination step 13551 / 2304896: 8637
Fourier-Motzkin Elimination step 13161 / 3450112: 3991
Fourier-Motzkin Elimination step 13163 / 3450112: 3980
Fourier-Motzkin Elimination step 13552 / 2304896: 8321
Fourier-Motzkin Elimination step 13164 / 3450112: 4225
Fourier-Motzkin Elimination step 13166 / 3450112: 4227
Fourier-Motzkin Elimination step 13553 / 2304896: 8005
Fourier-Motzkin Elimination step 13167 / 3450112: 4028
Fourier-Motzkin Elimination step 13554 / 2304896: 7611
Fourier-Motzkin Elimination step 13169 / 3450112: 3940
Fourier-Motzkin Elimination step 13170 / 3450112: 3780
Fourier-Motzkin Elimination step 13555 / 2304896: 7538
Fourier-Motzkin Elimination step 13556 / 2304896: 7680
Fourier-Motzkin Elimination step 13172 / 3450112: 3717
Fourier-Motzkin Elimination step 13173 / 3450112: 3520
Fourier-Motzkin Elimination step 13174 / 3450112: 3440
Fourier-Motzkin Elimination step 13557 / 2304896: 6917
Fourier-Motzkin Elimination step 13175 / 3450112: 2982
Fourier-Motzkin Elimination step 13558 / 2304896: 6557
Fourier-Motzkin Elimination step 13184 / 3450112: 3913
Fourier-Motzkin Elimination step 13559 / 2304896: 6178
Fourier-Motzkin Elimination step 13185 / 3450112: 3871
Fourier-Motzkin Elimination step 13187 / 3450112: 3890
Fourier-Motzkin Elimination step 13560 / 2304896: 6196
Fourier-Motzkin Elimination step 13188 / 3450112: 3987
Fourier-Motzkin Elimination step 13190 / 3450112: 4241
Fourier-Motzkin Elimination step 13191 / 3450112: 4285
Fourier-Motzkin Elimination step 13561 / 2304896: 5177
Fourier-Motzkin Elimination step 13562 / 2304896: 5638
Fourier-Motzkin Elimination step 13193 / 3450112: 4070
Fourier-Motzkin Elimination step 13563 / 2304896: 6090
Fourier-Motzkin Elimination step 13194 / 3450112: 4118
Fourier-Motzkin Elimination step 13195 / 3450112: 4050
Fourier-Motzkin Elimination step 13564 / 2304896: 6786
Fourier-Motzkin Elimination step 13196 / 3450112: 3965
Fourier-Motzkin Elimination step 13197 / 3450112: 3569
Fourier-Motzkin Elimination step 13565 / 2304896: 6504
Fourier-Motzkin Elimination step 13199 / 3450112: 3208
Fourier-Motzkin Elimination step 13566 / 2304896: 6915
Fourier-Motzkin Elimination step 13567 / 2304896: 7326
Fourier-Motzkin Elimination step 13568 / 2304896: 7601
Fourier-Motzkin Elimination step 13569 / 2304896: 7624
Fourier-Motzkin Elimination step 13205 / 3450112: 4160
Fourier-Motzkin Elimination step 13570 / 2304896: 7751
Fourier-Motzkin Elimination step 13571 / 2304896: 7810
Fourier-Motzkin Elimination step 13208 / 3450112: 4594
Fourier-Motzkin Elimination step 13572 / 2304896: 8646
Fourier-Motzkin Elimination step 13209 / 3450112: 4664
Fourier-Motzkin Elimination step 13211 / 3450112: 4720
Fourier-Motzkin Elimination step 13573 / 2304896: 8620
Fourier-Motzkin Elimination step 13212 / 3450112: 4756
Fourier-Motzkin Elimination step 13213 / 3450112: 4703
Fourier-Motzkin Elimination step 13214 / 3450112: 4896
Fourier-Motzkin Elimination step 13574 / 2304896: 8803
Fourier-Motzkin Elimination step 13215 / 3450112: 4803
Fourier-Motzkin Elimination step 13216 / 3450112: 4735
Fourier-Motzkin Elimination step 13575 / 2304896: 8726
Fourier-Motzkin Elimination step 13217 / 3450112: 4442
Fourier-Motzkin Elimination step 13218 / 3450112: 4343
Fourier-Motzkin Elimination step 13576 / 2304896: 9145
Fourier-Motzkin Elimination step 13219 / 3450112: 4233
Fourier-Motzkin Elimination step 13577 / 2304896: 9320
Fourier-Motzkin Elimination step 13220 / 3450112: 3929
Fourier-Motzkin Elimination step 13221 / 3450112: 3362
Fourier-Motzkin Elimination step 13578 / 2304896: 9780
Fourier-Motzkin Elimination step 13222 / 3450112: 3280
Fourier-Motzkin Elimination step 13223 / 3450112: 2858
Fourier-Motzkin Elimination step 13227 / 3450112: 3876
Fourier-Motzkin Elimination step 13579 / 2304896: 9429
Fourier-Motzkin Elimination step 13228 / 3450112: 3892
Fourier-Motzkin Elimination step 13580 / 2304896: 9711
Fourier-Motzkin Elimination step 13581 / 2304896: 9903
Fourier-Motzkin Elimination step 13231 / 3450112: 4719
Fourier-Motzkin Elimination step 13233 / 3450112: 4806
Fourier-Motzkin Elimination step 13582 / 2304896: 10255
Fourier-Motzkin Elimination step 13234 / 3450112: 4924
Fourier-Motzkin Elimination step 13235 / 3450112: 5610
Fourier-Motzkin Elimination step 13583 / 2304896: 10057
Fourier-Motzkin Elimination step 13584 / 2304896: 10159
Fourier-Motzkin Elimination step 13236 / 3450112: 5717
Fourier-Motzkin Elimination step 13585 / 2304896: 10261
Fourier-Motzkin Elimination step 13237 / 3450112: 6201
Fourier-Motzkin Elimination step 13586 / 2304896: 11088
Fourier-Motzkin Elimination step 13238 / 3450112: 6205
Fourier-Motzkin Elimination step 13239 / 3450112: 6522
Fourier-Motzkin Elimination step 13240 / 3450112: 6666
Fourier-Motzkin Elimination step 13587 / 2304896: 10665
Fourier-Motzkin Elimination step 13241 / 3450112: 7085
Fourier-Motzkin Elimination step 13242 / 3450112: 6991
Fourier-Motzkin Elimination step 13588 / 2304896: 10566
Fourier-Motzkin Elimination step 13243 / 3450112: 7139
Fourier-Motzkin Elimination step 13244 / 3450112: 7338
Fourier-Motzkin Elimination step 13245 / 3450112: 7636
Fourier-Motzkin Elimination step 13589 / 2304896: 10125
Fourier-Motzkin Elimination step 13246 / 3450112: 7550
Fourier-Motzkin Elimination step 13590 / 2304896: 10630
Fourier-Motzkin Elimination step 13247 / 3450112: 7613
Fourier-Motzkin Elimination step 13248 / 3450112: 7738
Fourier-Motzkin Elimination step 13591 / 2304896: 10844
Fourier-Motzkin Elimination step 13592 / 2304896: 11346
Fourier-Motzkin Elimination step 13249 / 3450112: 8196
Fourier-Motzkin Elimination step 13250 / 3450112: 8068
Fourier-Motzkin Elimination step 13593 / 2304896: 11042
Fourier-Motzkin Elimination step 13594 / 2304896: 11370
Fourier-Motzkin Elimination step 13251 / 3450112: 8439
Fourier-Motzkin Elimination step 13595 / 2304896: 11759
Fourier-Motzkin Elimination step 13596 / 2304896: 12294
Fourier-Motzkin Elimination step 13597 / 2304896: 12114
Fourier-Motzkin Elimination step 13252 / 3450112: 7743
Fourier-Motzkin Elimination step 13598 / 2304896: 12267
Fourier-Motzkin Elimination step 13253 / 3450112: 8220
Fourier-Motzkin Elimination step 13599 / 2304896: 12420
Fourier-Motzkin Elimination step 13254 / 3450112: 8415
Fourier-Motzkin Elimination step 13255 / 3450112: 8874
Fourier-Motzkin Elimination step 13600 / 2304896: 13453
Fourier-Motzkin Elimination step 13256 / 3450112: 8867
Fourier-Motzkin Elimination step 13257 / 3450112: 9017
Fourier-Motzkin Elimination step 13258 / 3450112: 9316
Fourier-Motzkin Elimination step 13601 / 2304896: 13066
Fourier-Motzkin Elimination step 13259 / 3450112: 9701
Fourier-Motzkin Elimination step 13260 / 3450112: 9638
Fourier-Motzkin Elimination step 13261 / 3450112: 9715
Fourier-Motzkin Elimination step 13602 / 2304896: 12980
Fourier-Motzkin Elimination step 13262 / 3450112: 9914
Fourier-Motzkin Elimination step 13263 / 3450112: 10681
Fourier-Motzkin Elimination step 13603 / 2304896: 12606
Fourier-Motzkin Elimination step 13264 / 3450112: 10743
Fourier-Motzkin Elimination step 13604 / 2304896: 12842
Fourier-Motzkin Elimination step 13605 / 2304896: 12899
Fourier-Motzkin Elimination step 13265 / 3450112: 11427
Fourier-Motzkin Elimination step 13606 / 2304896: 13488
Fourier-Motzkin Elimination step 13607 / 2304896: 12308
Fourier-Motzkin Elimination step 13266 / 3450112: 10875
Fourier-Motzkin Elimination step 13608 / 2304896: 12236
Fourier-Motzkin Elimination step 13267 / 3450112: 11156
Fourier-Motzkin Elimination step 13609 / 2304896: 12164
Fourier-Motzkin Elimination step 13610 / 2304896: 12168
Fourier-Motzkin Elimination step 13268 / 3450112: 11195
Fourier-Motzkin Elimination step 13611 / 2304896: 12446
Fourier-Motzkin Elimination step 13612 / 2304896: 13080
Fourier-Motzkin Elimination step 13269 / 3450112: 11599
Fourier-Motzkin Elimination step 13613 / 2304896: 12122
Fourier-Motzkin Elimination step 13270 / 3450112: 11122
Fourier-Motzkin Elimination step 13614 / 2304896: 12539
Fourier-Motzkin Elimination step 13271 / 3450112: 11184
Fourier-Motzkin Elimination step 13272 / 3450112: 11246
Fourier-Motzkin Elimination step 13615 / 2304896: 11981
Fourier-Motzkin Elimination step 13273 / 3450112: 11117
Fourier-Motzkin Elimination step 13274 / 3450112: 11364
Fourier-Motzkin Elimination step 13616 / 2304896: 11844
Fourier-Motzkin Elimination step 13275 / 3450112: 11962
Fourier-Motzkin Elimination step 13617 / 2304896: 10879
Fourier-Motzkin Elimination step 13618 / 2304896: 11141
Fourier-Motzkin Elimination step 13619 / 2304896: 11178
Fourier-Motzkin Elimination step 13276 / 3450112: 11240
Fourier-Motzkin Elimination step 13620 / 2304896: 11556
Fourier-Motzkin Elimination step 13277 / 3450112: 11293
Fourier-Motzkin Elimination step 13621 / 2304896: 11253
Fourier-Motzkin Elimination step 13622 / 2304896: 11375
Fourier-Motzkin Elimination step 13623 / 2304896: 11497
Fourier-Motzkin Elimination step 13278 / 3450112: 11143
Fourier-Motzkin Elimination step 13624 / 2304896: 11400
Fourier-Motzkin Elimination step 13625 / 2304896: 11313
Fourier-Motzkin Elimination step 13626 / 2304896: 11294
Fourier-Motzkin Elimination step 13627 / 2304896: 11203
Fourier-Motzkin Elimination step 13279 / 3450112: 11976
Fourier-Motzkin Elimination step 13628 / 2304896: 11444
Fourier-Motzkin Elimination step 13629 / 2304896: 11347
Fourier-Motzkin Elimination step 13630 / 2304896: 11633
Fourier-Motzkin Elimination step 13631 / 2304896: 11135
Fourier-Motzkin Elimination step 13632 / 2304896: 11071
Fourier-Motzkin Elimination step 13633 / 2304896: 10919
Fourier-Motzkin Elimination step 13280 / 3450112: 9156
Fourier-Motzkin Elimination step 13634 / 2304896: 11071
Fourier-Motzkin Elimination step 13281 / 3450112: 8009
Fourier-Motzkin Elimination step 13635 / 2304896: 10653
Fourier-Motzkin Elimination step 13282 / 3450112: 8706
Fourier-Motzkin Elimination step 13636 / 2304896: 10591
Fourier-Motzkin Elimination step 13637 / 2304896: 10495
Fourier-Motzkin Elimination step 13283 / 3450112: 8830
Fourier-Motzkin Elimination step 13638 / 2304896: 10607
Fourier-Motzkin Elimination step 13284 / 3450112: 9473
Fourier-Motzkin Elimination step 13639 / 2304896: 10273
Fourier-Motzkin Elimination step 13640 / 2304896: 10073
Fourier-Motzkin Elimination step 13641 / 2304896: 9873
Fourier-Motzkin Elimination step 13285 / 3450112: 9276
Fourier-Motzkin Elimination step 13286 / 3450112: 9475
Fourier-Motzkin Elimination step 13287 / 3450112: 9674
Fourier-Motzkin Elimination step 13642 / 2304896: 9668
Fourier-Motzkin Elimination step 13643 / 2304896: 9417
Fourier-Motzkin Elimination step 13288 / 3450112: 9474
Fourier-Motzkin Elimination step 13289 / 3450112: 9381
Fourier-Motzkin Elimination step 13644 / 2304896: 9464
Fourier-Motzkin Elimination step 13290 / 3450112: 9426
Fourier-Motzkin Elimination step 13645 / 2304896: 8867
Fourier-Motzkin Elimination step 13291 / 3450112: 9131
Fourier-Motzkin Elimination step 13646 / 2304896: 8803
Fourier-Motzkin Elimination step 13292 / 3450112: 9547
Fourier-Motzkin Elimination step 13647 / 2304896: 8613
Fourier-Motzkin Elimination step 13648 / 2304896: 8656
Fourier-Motzkin Elimination step 13293 / 3450112: 9577
Fourier-Motzkin Elimination step 13649 / 2304896: 8290
Fourier-Motzkin Elimination step 13294 / 3450112: 10159
Fourier-Motzkin Elimination step 13650 / 2304896: 8220
Fourier-Motzkin Elimination step 13651 / 2304896: 8145
Fourier-Motzkin Elimination step 13652 / 2304896: 8206
Fourier-Motzkin Elimination step 13653 / 2304896: 7870
Fourier-Motzkin Elimination step 13295 / 3450112: 9522
Fourier-Motzkin Elimination step 13654 / 2304896: 7677
Fourier-Motzkin Elimination step 13655 / 2304896: 7484
Fourier-Motzkin Elimination step 13296 / 3450112: 9948
Fourier-Motzkin Elimination step 13656 / 2304896: 7358
Fourier-Motzkin Elimination step 13657 / 2304896: 7119
Fourier-Motzkin Elimination step 13297 / 3450112: 9735
Fourier-Motzkin Elimination step 13658 / 2304896: 7129
Fourier-Motzkin Elimination step 13298 / 3450112: 10012
Fourier-Motzkin Elimination step 13659 / 2304896: 6540
Fourier-Motzkin Elimination step 13660 / 2304896: 6251
Fourier-Motzkin Elimination step 13661 / 2304896: 5816
Fourier-Motzkin Elimination step 13662 / 2304896: 5607
Fourier-Motzkin Elimination step 13299 / 3450112: 9736
Fourier-Motzkin Elimination step 13663 / 2304896: 5105
Fourier-Motzkin Elimination step 13664 / 2304896: 4779
Fourier-Motzkin Elimination step 13300 / 3450112: 9877
Fourier-Motzkin Elimination step 13665 / 2304896: 4453
Fourier-Motzkin Elimination step 13666 / 2304896: 3954
Fourier-Motzkin Elimination step 13301 / 3450112: 9912
Fourier-Motzkin Elimination step 13667 / 2304896: 3828
Fourier-Motzkin Elimination step 13668 / 2304896: 3804
Fourier-Motzkin Elimination step 13669 / 2304896: 3161
Fourier-Motzkin Elimination step 13302 / 3450112: 10124
Fourier-Motzkin Elimination step 13670 / 2304896: 2639
Fourier-Motzkin Elimination step 13303 / 3450112: 9903
Fourier-Motzkin Elimination step 13304 / 3450112: 9599
Fourier-Motzkin Elimination step 13305 / 3450112: 9295
Fourier-Motzkin Elimination step 13306 / 3450112: 9256
Fourier-Motzkin Elimination step 13307 / 3450112: 9062
Fourier-Motzkin Elimination step 13308 / 3450112: 9550
Fourier-Motzkin Elimination step 13309 / 3450112: 8295
Fourier-Motzkin Elimination step 13310 / 3450112: 8829
Fourier-Motzkin Elimination step 13841 / 2304896: 4074
Fourier-Motzkin Elimination step 13311 / 3450112: 8767
Fourier-Motzkin Elimination step 13842 / 2304896: 4365
Fourier-Motzkin Elimination step 13843 / 2304896: 4393
Fourier-Motzkin Elimination step 13847 / 2304896: 5035
Fourier-Motzkin Elimination step 13312 / 3450112: 9101
Fourier-Motzkin Elimination step 13848 / 2304896: 5313
Fourier-Motzkin Elimination step 13849 / 2304896: 5349
Fourier-Motzkin Elimination step 13850 / 2304896: 5556
Fourier-Motzkin Elimination step 13851 / 2304896: 5763
Fourier-Motzkin Elimination step 13852 / 2304896: 5945
Fourier-Motzkin Elimination step 13853 / 2304896: 6127
Fourier-Motzkin Elimination step 13854 / 2304896: 6288
Fourier-Motzkin Elimination step 13313 / 3450112: 8956
Fourier-Motzkin Elimination step 13855 / 2304896: 6370
Fourier-Motzkin Elimination step 13856 / 2304896: 6728
Fourier-Motzkin Elimination step 13314 / 3450112: 9105
Fourier-Motzkin Elimination step 13857 / 2304896: 6329
Fourier-Motzkin Elimination step 13315 / 3450112: 9330
Fourier-Motzkin Elimination step 13858 / 2304896: 6577
Fourier-Motzkin Elimination step 13859 / 2304896: 6825
Fourier-Motzkin Elimination step 13860 / 2304896: 7165
Fourier-Motzkin Elimination step 13316 / 3450112: 9716
Fourier-Motzkin Elimination step 13861 / 2304896: 7205
Fourier-Motzkin Elimination step 13862 / 2304896: 7553
Fourier-Motzkin Elimination step 13863 / 2304896: 7514
Fourier-Motzkin Elimination step 13317 / 3450112: 9501
Fourier-Motzkin Elimination step 13864 / 2304896: 7854
Fourier-Motzkin Elimination step 13865 / 2304896: 8063
Fourier-Motzkin Elimination step 13318 / 3450112: 9245
Fourier-Motzkin Elimination step 13866 / 2304896: 8580
Fourier-Motzkin Elimination step 13867 / 2304896: 8541
Fourier-Motzkin Elimination step 13319 / 3450112: 8989
Fourier-Motzkin Elimination step 13868 / 2304896: 8498
Fourier-Motzkin Elimination step 13869 / 2304896: 8455
Fourier-Motzkin Elimination step 13870 / 2304896: 8494
Fourier-Motzkin Elimination step 13871 / 2304896: 8585
Fourier-Motzkin Elimination step 13320 / 3450112: 9384
Fourier-Motzkin Elimination step 13872 / 2304896: 8943
Fourier-Motzkin Elimination step 13873 / 2304896: 8735
Fourier-Motzkin Elimination step 13321 / 3450112: 9299
Fourier-Motzkin Elimination step 13874 / 2304896: 8634
Fourier-Motzkin Elimination step 13875 / 2304896: 8562
Fourier-Motzkin Elimination step 13876 / 2304896: 8606
Fourier-Motzkin Elimination step 13322 / 3450112: 9887
Fourier-Motzkin Elimination step 13877 / 2304896: 8486
Fourier-Motzkin Elimination step 13878 / 2304896: 8556
Fourier-Motzkin Elimination step 13879 / 2304896: 8554
Fourier-Motzkin Elimination step 13880 / 2304896: 8671
Fourier-Motzkin Elimination step 13881 / 2304896: 8695
Fourier-Motzkin Elimination step 13882 / 2304896: 8508
Fourier-Motzkin Elimination step 13323 / 3450112: 8903
